datetime,open,high,low,close,volume,open_interest
2026-01-05 14:14:00,3080.0,3080.0,3080.0,3080.0,0,17280
2026-01-05 14:15:00,3080.0,3080.0,3080.0,3080.0,0,17280
2026-01-05 14:16:00,3080.0,3080.0,3080.0,3080.0,0,17280
2026-01-05 14:17:00,3080.0,3080.0,3080.0,3080.0,0,17280
2026-01-05 14:18:00,3080.0,3080.0,3080.0,3080.0,0,17280
2026-01-05 14:19:00,3080.0,3080.0,3080.0,3080.0,0,17280
2026-01-05 14:20:00,3080.0,3080.0,3080.0,3080.0,0,17280
2026-01-05 14:21:00,3080.0,3080.0,3080.0,3080.0,0,17280
2026-01-05 14:22:00,3080.0,3080.0,3080.0,3080.0,0,17280
2026-01-05 14:26:00,3080.0,3083.0,3080.0,3083.0,60,17250
2026-01-05 14:27:00,3083.0,3083.0,3083.0,3083.0,180,17040
2026-01-05 14:28:00,3083.0,3083.0,3083.0,3083.0,90,16950
2026-01-05 14:30:00,3083.0,3083.0,3083.0,3083.0,0,16950
2026-01-05 14:32:00,3083.0,3083.0,3083.0,3083.0,0,16950
2026-01-05 14:36:00,3083.0,3083.0,3083.0,3083.0,0,16950
2026-01-05 14:37:00,3083.0,3083.0,3083.0,3083.0,0,16950
2026-01-05 14:38:00,3083.0,3083.0,3083.0,3083.0,0,16950
2026-01-05 14:41:00,3081.0,3081.0,3081.0,3081.0,30,16920
2026-01-05 14:42:00,3081.0,3081.0,3081.0,3081.0,30,16890
2026-01-05 14:43:00,3081.0,3081.0,3081.0,3081.0,0,16890
2026-01-05 14:44:00,3081.0,3081.0,3081.0,3081.0,0,16890
2026-01-05 14:45:00,3081.0,3081.0,3081.0,3081.0,0,16890
2026-01-05 14:46:00,3081.0,3081.0,3081.0,3081.0,0,16890
2026-01-05 14:47:00,3081.0,3081.0,3080.0,3080.0,30,16860
2026-01-05 14:48:00,3080.0,3080.0,3080.0,3080.0,0,16860
2026-01-05 14:49:00,3080.0,3080.0,3080.0,3080.0,0,16860
2026-01-05 14:50:00,3080.0,3080.0,3080.0,3080.0,0,16860
2026-01-05 14:51:00,3080.0,3080.0,3079.0,3079.0,150,16800
2026-01-05 14:52:00,3078.0,3078.0,3076.0,3076.0,120,16590
2026-01-05 14:53:00,3076.0,3076.0,3076.0,3076.0,0,16590
2026-01-05 14:54:00,3074.0,3074.0,3074.0,3074.0,0,16560
2026-01-05 14:55:00,3074.0,3074.0,3074.0,3074.0,0,16560
2026-01-05 14:56:00,3074.0,3083.0,3074.0,3083.0,150,16470
2026-01-05 14:57:00,3083.0,3083.0,3083.0,3083.0,0,16470
2026-01-05 14:58:00,3083.0,3083.0,3083.0,3083.0,0,16470
2026-01-05 14:59:00,3083.0,3083.0,3083.0,3083.0,0,16470
2026-01-05 15:00:00,3083.0,3089.0,3081.0,3088.0,150,16410
2026-01-05 21:03:00,3071.0,3071.0,3071.0,3071.0,30,16380
2026-01-05 21:04:00,3071.0,3071.0,3071.0,3071.0,0,16380
2026-01-05 21:05:00,3071.0,3071.0,3071.0,3071.0,0,16380
2026-01-05 21:06:00,3071.0,3071.0,3071.0,3071.0,0,16380
2026-01-05 21:07:00,3076.0,3076.0,3071.0,3076.0,60,16320
2026-01-05 21:08:00,3076.0,3076.0,3076.0,3076.0,0,16320
2026-01-05 21:09:00,3076.0,3076.0,3076.0,3076.0,0,16320
2026-01-05 21:10:00,3076.0,3076.0,3076.0,3076.0,0,16320
2026-01-05 21:11:00,3076.0,3076.0,3076.0,3076.0,0,16320
2026-01-05 21:12:00,3076.0,3076.0,3076.0,3076.0,0,16320
2026-01-05 21:13:00,3084.0,3084.0,3076.0,3084.0,90,16290
2026-01-05 21:14:00,3084.0,3084.0,3084.0,3084.0,0,16290
2026-01-05 21:15:00,3084.0,3084.0,3084.0,3084.0,0,16290
2026-01-05 21:16:00,3084.0,3084.0,3084.0,3084.0,0,16290
2026-01-05 21:17:00,3084.0,3084.0,3084.0,3084.0,0,16290
2026-01-05 21:18:00,3084.0,3084.0,3084.0,3084.0,0,16290
2026-01-05 21:19:00,3084.0,3084.0,3084.0,3084.0,0,16290
2026-01-05 21:20:00,3076.0,3084.0,3076.0,3076.0,30,16260
2026-01-05 21:21:00,3075.0,3076.0,3073.0,3073.0,150,16140
2026-01-05 21:22:00,3072.0,3073.0,3070.0,3070.0,210,15930
2026-01-05 21:23:00,3069.0,3069.0,3065.0,3065.0,480,15540
2026-01-05 21:24:00,3065.0,3065.0,3065.0,3065.0,0,15540
2026-01-05 21:25:00,3068.0,3068.0,3065.0,3068.0,90,15510
2026-01-05 21:26:00,3068.0,3068.0,3068.0,3068.0,0,15510
2026-01-05 21:27:00,3068.0,3068.0,3068.0,3068.0,0,15510
2026-01-05 21:29:00,3068.0,3068.0,3068.0,3068.0,0,15510
2026-01-05 21:30:00,3068.0,3068.0,3068.0,3068.0,30,15480
2026-01-05 21:31:00,3068.0,3068.0,3068.0,3068.0,30,15450
2026-01-05 21:32:00,3068.0,3068.0,3068.0,3068.0,0,15450
2026-01-05 21:33:00,3068.0,3068.0,3068.0,3068.0,0,15450
2026-01-05 21:34:00,3070.0,3070.0,3070.0,3070.0,30,15420
2026-01-05 21:37:00,3070.0,3070.0,3070.0,3070.0,0,15420
2026-01-05 21:38:00,3070.0,3070.0,3070.0,3070.0,0,15420
2026-01-05 21:39:00,3070.0,3070.0,3069.0,3069.0,30,15390
2026-01-05 21:41:00,3069.0,3069.0,3069.0,3069.0,0,15390
2026-01-05 21:43:00,3070.0,3070.0,3070.0,3070.0,30,15360
2026-01-05 21:44:00,3070.0,3070.0,3070.0,3070.0,0,15360
2026-01-05 21:45:00,3068.0,3068.0,3066.0,3066.0,60,15270
2026-01-05 21:46:00,3065.0,3066.0,3065.0,3065.0,30,15240
2026-01-05 21:47:00,3065.0,3065.0,3065.0,3065.0,30,15240
2026-01-05 21:50:00,3064.0,3065.0,3064.0,3065.0,90,15150
2026-01-05 21:51:00,3065.0,3065.0,3065.0,3065.0,0,15150
2026-01-05 21:52:00,3064.0,3065.0,3064.0,3064.0,30,15120
2026-01-05 21:53:00,3065.0,3065.0,3065.0,3065.0,30,15090
2026-01-05 21:56:00,3065.0,3065.0,3065.0,3065.0,0,15090
2026-01-05 21:57:00,3065.0,3065.0,3065.0,3065.0,30,15060
2026-01-05 21:58:00,3066.0,3067.0,3066.0,3067.0,90,14940
2026-01-05 21:59:00,3068.0,3068.0,3068.0,3068.0,30,14910
2026-01-05 22:00:00,3068.0,3068.0,3068.0,3068.0,0,14910
2026-01-05 22:03:00,3068.0,3068.0,3065.0,3065.0,30,14910
2026-01-05 22:04:00,3065.0,3065.0,3065.0,3065.0,30,14880
2026-01-05 22:05:00,3065.0,3065.0,3065.0,3065.0,0,14880
2026-01-05 22:06:00,3065.0,3065.0,3065.0,3065.0,30,14850
2026-01-05 22:07:00,3065.0,3065.0,3065.0,3065.0,0,14850
2026-01-05 22:12:00,3065.0,3065.0,3065.0,3065.0,0,14850
2026-01-05 22:13:00,3063.0,3065.0,3063.0,3063.0,90,14760
2026-01-05 22:14:00,3063.0,3063.0,3063.0,3063.0,0,14760
2026-01-05 22:15:00,3063.0,3063.0,3063.0,3063.0,0,14760
2026-01-05 22:16:00,3063.0,3063.0,3063.0,3063.0,0,14760
2026-01-05 22:17:00,3062.0,3062.0,3062.0,3062.0,30,14730
2026-01-05 22:19:00,3062.0,3062.0,3062.0,3062.0,0,14730
2026-01-05 22:20:00,3062.0,3062.0,3062.0,3062.0,30,14700
2026-01-05 22:21:00,3062.0,3063.0,3062.0,3063.0,150,14550
2026-01-05 22:23:00,3063.0,3063.0,3063.0,3063.0,0,14550
2026-01-05 22:24:00,3063.0,3063.0,3063.0,3063.0,0,14550
2026-01-05 22:26:00,3063.0,3063.0,3063.0,3063.0,0,14550
2026-01-05 22:27:00,3063.0,3063.0,3063.0,3063.0,0,14550
2026-01-05 22:29:00,3063.0,3063.0,3063.0,3063.0,0,14550
2026-01-05 22:30:00,3061.0,3061.0,3061.0,3061.0,30,14520
2026-01-05 22:31:00,3061.0,3061.0,3061.0,3061.0,60,14460
2026-01-05 22:32:00,3060.0,3061.0,3060.0,3060.0,180,14280
2026-01-05 22:33:00,3060.0,3060.0,3059.0,3059.0,60,14190
2026-01-05 22:34:00,3059.0,3059.0,3059.0,3059.0,0,14190
2026-01-05 22:35:00,3059.0,3059.0,3059.0,3059.0,0,14190
2026-01-05 22:36:00,3059.0,3059.0,3059.0,3059.0,0,14190
2026-01-05 22:40:00,3058.0,3058.0,3058.0,3058.0,30,14160
2026-01-05 22:42:00,3058.0,3058.0,3058.0,3058.0,0,14160
2026-01-05 22:43:00,3058.0,3058.0,3058.0,3058.0,0,14160
2026-01-05 22:45:00,3059.0,3059.0,3059.0,3059.0,30,14130
2026-01-05 22:56:00,3059.0,3059.0,3059.0,3059.0,0,14130
2026-01-05 22:58:00,3059.0,3059.0,3059.0,3059.0,0,14130
2026-01-05 22:59:00,3059.0,3059.0,3059.0,3059.0,0,14130
2026-01-05 23:00:00,3059.0,3059.0,3058.0,3058.0,60,14070
2026-01-06 09:01:00,3058.0,3058.0,3058.0,3058.0,0,14070
2026-01-06 09:02:00,3058.0,3058.0,3057.0,3057.0,30,14040
2026-01-06 09:03:00,3057.0,3057.0,3057.0,3057.0,0,14040
2026-01-06 09:04:00,3057.0,3057.0,3057.0,3057.0,0,14040
2026-01-06 09:05:00,3058.0,3058.0,3058.0,3058.0,0,14010
2026-01-06 09:07:00,3058.0,3058.0,3056.0,3056.0,30,13980
2026-01-06 09:11:00,3056.0,3056.0,3056.0,3056.0,0,13980
2026-01-06 09:16:00,3056.0,3056.0,3056.0,3056.0,30,13950
2026-01-06 09:17:00,3056.0,3056.0,3056.0,3056.0,0,13950
2026-01-06 09:18:00,3056.0,3056.0,3056.0,3056.0,0,13950
2026-01-06 09:19:00,3055.0,3055.0,3055.0,3055.0,0,13920
2026-01-06 09:20:00,3055.0,3055.0,3055.0,3055.0,0,13890
2026-01-06 09:21:00,3055.0,3055.0,3055.0,3055.0,0,13860
2026-01-06 09:22:00,3055.0,3055.0,3053.0,3053.0,60,13800
2026-01-06 09:23:00,3053.0,3053.0,3053.0,3053.0,0,13770
2026-01-06 09:24:00,3053.0,3053.0,3050.0,3050.0,300,13470
2026-01-06 09:25:00,3050.0,3055.0,3050.0,3055.0,30,13440
2026-01-06 09:26:00,3055.0,3055.0,3055.0,3055.0,30,13410
2026-01-06 09:27:00,3055.0,3055.0,3055.0,3055.0,0,13410
2026-01-06 09:28:00,3055.0,3055.0,3055.0,3055.0,0,13410
2026-01-06 09:31:00,3055.0,3055.0,3055.0,3055.0,30,13380
2026-01-06 09:32:00,3055.0,3055.0,3055.0,3055.0,0,13380
2026-01-06 09:33:00,3055.0,3055.0,3055.0,3055.0,0,13380
2026-01-06 09:34:00,3055.0,3055.0,3055.0,3055.0,0,13380
2026-01-06 09:35:00,3055.0,3055.0,3055.0,3055.0,0,13380
2026-01-06 09:36:00,3055.0,3055.0,3055.0,3055.0,0,13380
2026-01-06 09:37:00,3059.0,3059.0,3059.0,3059.0,0,13380
2026-01-06 09:38:00,3059.0,3059.0,3059.0,3059.0,0,13380
2026-01-06 09:39:00,3059.0,3059.0,3059.0,3059.0,0,13380
2026-01-06 09:40:00,3059.0,3059.0,3059.0,3059.0,0,13380
2026-01-06 09:42:00,3059.0,3059.0,3059.0,3059.0,0,13380
2026-01-06 09:43:00,3059.0,3059.0,3059.0,3059.0,0,13380
2026-01-06 09:46:00,3059.0,3059.0,3059.0,3059.0,0,13380
2026-01-06 09:47:00,3059.0,3059.0,3059.0,3059.0,0,13380
2026-01-06 09:48:00,3059.0,3059.0,3059.0,3059.0,0,13380
2026-01-06 09:51:00,3059.0,3059.0,3059.0,3059.0,0,13380
2026-01-06 09:52:00,3061.0,3061.0,3061.0,3061.0,0,13350
2026-01-06 09:53:00,3062.0,3062.0,3062.0,3062.0,0,13320
2026-01-06 09:54:00,3062.0,3062.0,3062.0,3062.0,0,13290
2026-01-06 09:55:00,3062.0,3062.0,3062.0,3062.0,0,13290
2026-01-06 09:56:00,3062.0,3062.0,3062.0,3062.0,0,13290
2026-01-06 09:57:00,3062.0,3062.0,3062.0,3062.0,0,13290
2026-01-06 09:58:00,3062.0,3062.0,3062.0,3062.0,0,13290
2026-01-06 10:01:00,3057.0,3057.0,3057.0,3057.0,30,13260
2026-01-06 10:02:00,3057.0,3057.0,3057.0,3057.0,0,13260
2026-01-06 10:03:00,3057.0,3057.0,3057.0,3057.0,0,13260
2026-01-06 10:04:00,3057.0,3057.0,3057.0,3057.0,0,13260
2026-01-06 10:05:00,3057.0,3057.0,3057.0,3057.0,0,13260
2026-01-06 10:06:00,3057.0,3057.0,3057.0,3057.0,0,13260
2026-01-06 10:07:00,3057.0,3057.0,3057.0,3057.0,0,13260
2026-01-06 10:10:00,3057.0,3057.0,3057.0,3057.0,30,13230
2026-01-06 10:11:00,3057.0,3057.0,3057.0,3057.0,0,13230
2026-01-06 10:12:00,3057.0,3057.0,3057.0,3057.0,0,13230
2026-01-06 10:13:00,3057.0,3057.0,3057.0,3057.0,0,13230
2026-01-06 10:14:00,3057.0,3057.0,3057.0,3057.0,0,13230
2026-01-06 10:15:00,3057.0,3057.0,3057.0,3057.0,0,13230
2026-01-06 10:31:00,3057.0,3057.0,3057.0,3057.0,0,13230
2026-01-06 10:33:00,3057.0,3057.0,3057.0,3057.0,0,13230
2026-01-06 10:37:00,3062.0,3062.0,3062.0,3062.0,60,13170
2026-01-06 10:38:00,3062.0,3062.0,3061.0,3062.0,90,13110
2026-01-06 10:39:00,3062.0,3064.0,3062.0,3064.0,150,12930
2026-01-06 10:40:00,3065.0,3065.0,3064.0,3065.0,90,12840
2026-01-06 10:41:00,3065.0,3066.0,3065.0,3066.0,30,12810
2026-01-06 10:42:00,3066.0,3066.0,3066.0,3066.0,0,12810
2026-01-06 10:43:00,3066.0,3066.0,3066.0,3066.0,0,12810
2026-01-06 10:44:00,3067.0,3068.0,3066.0,3068.0,60,12750
2026-01-06 10:45:00,3068.0,3068.0,3068.0,3068.0,0,12750
2026-01-06 10:46:00,3070.0,3070.0,3070.0,3070.0,30,12720
2026-01-06 10:47:00,3070.0,3070.0,3070.0,3070.0,0,12720
2026-01-06 10:48:00,3070.0,3070.0,3070.0,3070.0,0,12720
2026-01-06 10:49:00,3070.0,3070.0,3070.0,3070.0,0,12720
2026-01-06 10:50:00,3070.0,3070.0,3070.0,3070.0,0,12720
2026-01-06 10:52:00,3070.0,3070.0,3070.0,3070.0,0,12720
2026-01-06 10:55:00,3070.0,3070.0,3070.0,3070.0,0,12720
2026-01-06 10:57:00,3070.0,3070.0,3070.0,3070.0,0,12720
2026-01-06 10:59:00,3070.0,3070.0,3070.0,3070.0,0,12720
2026-01-06 11:00:00,3070.0,3070.0,3070.0,3070.0,0,12720
2026-01-06 11:01:00,3070.0,3070.0,3070.0,3070.0,0,12720
2026-01-06 11:02:00,3070.0,3070.0,3070.0,3070.0,0,12720
2026-01-06 11:03:00,3070.0,3070.0,3070.0,3070.0,0,12720
2026-01-06 11:04:00,3066.0,3066.0,3066.0,3066.0,60,12660
2026-01-06 11:06:00,3066.0,3066.0,3066.0,3066.0,0,12660
2026-01-06 11:07:00,3066.0,3066.0,3066.0,3066.0,0,12660
2026-01-06 11:08:00,3066.0,3066.0,3066.0,3066.0,0,12660
2026-01-06 11:09:00,3066.0,3066.0,3066.0,3066.0,0,12660
2026-01-06 11:11:00,3070.0,3070.0,3070.0,3070.0,0,12630
2026-01-06 11:12:00,3070.0,3070.0,3070.0,3070.0,0,12630
2026-01-06 11:13:00,3070.0,3070.0,3070.0,3070.0,0,12630
2026-01-06 11:14:00,3070.0,3070.0,3070.0,3070.0,0,12630
2026-01-06 11:15:00,3070.0,3070.0,3070.0,3070.0,0,12630
2026-01-06 11:16:00,3070.0,3070.0,3070.0,3070.0,0,12630
2026-01-06 11:17:00,3070.0,3070.0,3070.0,3070.0,0,12630
2026-01-06 11:18:00,3070.0,3070.0,3070.0,3070.0,0,12630
2026-01-06 11:20:00,3070.0,3070.0,3070.0,3070.0,90,12540
2026-01-06 11:21:00,3070.0,3070.0,3070.0,3070.0,0,12540
2026-01-06 11:23:00,3070.0,3070.0,3070.0,3070.0,0,12540
2026-01-06 11:24:00,3070.0,3070.0,3070.0,3070.0,0,12540
2026-01-06 11:25:00,3070.0,3070.0,3070.0,3070.0,0,12540
2026-01-06 11:26:00,3070.0,3070.0,3070.0,3070.0,0,12540
2026-01-06 11:27:00,3070.0,3070.0,3070.0,3070.0,0,12540
2026-01-06 11:28:00,3070.0,3070.0,3070.0,3070.0,0,12540
2026-01-06 11:29:00,3070.0,3070.0,3070.0,3070.0,0,12540
2026-01-06 11:30:00,3070.0,3070.0,3070.0,3070.0,0,12540
2026-01-06 13:31:00,3070.0,3070.0,3070.0,3070.0,0,12540
2026-01-06 13:32:00,3070.0,3070.0,3070.0,3070.0,0,12540
2026-01-06 13:34:00,3070.0,3070.0,3070.0,3070.0,0,12540
2026-01-06 13:36:00,3071.0,3071.0,3071.0,3071.0,30,12510
2026-01-06 13:38:00,3071.0,3071.0,3071.0,3071.0,0,12510
2026-01-06 13:40:00,3071.0,3071.0,3071.0,3071.0,0,12510
2026-01-06 13:41:00,3071.0,3071.0,3071.0,3071.0,0,12510
2026-01-06 13:43:00,3071.0,3071.0,3071.0,3071.0,0,12510
2026-01-06 13:45:00,3067.0,3067.0,3067.0,3067.0,30,12480
2026-01-06 13:46:00,3067.0,3067.0,3067.0,3067.0,0,12480
2026-01-06 13:47:00,3067.0,3067.0,3067.0,3067.0,0,12480
2026-01-06 13:48:00,3067.0,3067.0,3067.0,3067.0,0,12480
2026-01-06 13:51:00,3067.0,3067.0,3067.0,3067.0,0,12480
2026-01-06 13:52:00,3067.0,3067.0,3067.0,3067.0,0,12480
2026-01-06 13:53:00,3072.0,3072.0,3072.0,3072.0,30,12450
2026-01-06 13:54:00,3072.0,3072.0,3072.0,3072.0,0,12450
2026-01-06 13:57:00,3072.0,3072.0,3072.0,3072.0,0,12450
2026-01-06 14:01:00,3072.0,3072.0,3072.0,3072.0,0,12450
2026-01-06 14:02:00,3072.0,3072.0,3072.0,3072.0,0,12450
2026-01-06 14:04:00,3068.0,3068.0,3068.0,3068.0,0,12450
2026-01-06 14:05:00,3068.0,3068.0,3068.0,3068.0,0,12450
2026-01-06 14:06:00,3068.0,3068.0,3068.0,3068.0,0,12450
2026-01-06 14:07:00,3069.0,3069.0,3069.0,3069.0,0,12420
2026-01-06 14:08:00,3069.0,3069.0,3069.0,3069.0,0,12420
2026-01-06 14:09:00,3069.0,3073.0,3069.0,3073.0,30,12390
2026-01-06 14:10:00,3073.0,3074.0,3073.0,3074.0,60,12330
2026-01-06 14:11:00,3074.0,3074.0,3074.0,3074.0,0,12330
2026-01-06 14:12:00,3074.0,3074.0,3074.0,3074.0,0,12330
2026-01-06 14:13:00,3074.0,3074.0,3074.0,3074.0,0,12330
2026-01-06 14:14:00,3074.0,3079.0,3074.0,3079.0,30,12300
2026-01-06 14:15:00,3079.0,3079.0,3078.0,3078.0,30,12270
2026-01-06 14:16:00,3078.0,3080.0,3078.0,3080.0,60,12210
2026-01-06 14:17:00,3082.0,3082.0,3082.0,3082.0,0,12180
2026-01-06 14:18:00,3082.0,3082.0,3082.0,3082.0,0,12180
2026-01-06 14:20:00,3082.0,3082.0,3082.0,3082.0,0,12180
2026-01-06 14:21:00,3082.0,3082.0,3081.0,3081.0,30,12150
2026-01-06 14:22:00,3081.0,3082.0,3081.0,3082.0,30,12120
2026-01-06 14:23:00,3082.0,3082.0,3082.0,3082.0,0,12120
2026-01-06 14:29:00,3082.0,3082.0,3082.0,3082.0,0,12120
2026-01-06 14:30:00,3082.0,3082.0,3082.0,3082.0,0,12120
2026-01-06 14:31:00,3082.0,3082.0,3082.0,3082.0,0,12120
2026-01-06 14:33:00,3082.0,3082.0,3082.0,3082.0,0,12120
2026-01-06 14:34:00,3082.0,3082.0,3082.0,3082.0,0,12120
2026-01-06 14:35:00,3082.0,3082.0,3082.0,3082.0,0,12120
2026-01-06 14:38:00,3082.0,3082.0,3077.0,3077.0,30,12120
2026-01-06 14:39:00,3077.0,3077.0,3076.0,3076.0,30,12120
2026-01-06 14:43:00,3076.0,3076.0,3076.0,3076.0,0,12120
2026-01-06 14:44:00,3076.0,3082.0,3076.0,3082.0,90,12030
2026-01-06 14:45:00,3082.0,3082.0,3082.0,3082.0,0,12030
2026-01-06 14:46:00,3082.0,3082.0,3082.0,3082.0,0,12030
2026-01-06 14:47:00,3082.0,3082.0,3082.0,3082.0,0,12030
2026-01-06 14:48:00,3082.0,3082.0,3082.0,3082.0,0,12030
2026-01-06 14:49:00,3082.0,3082.0,3082.0,3082.0,0,12030
2026-01-06 14:50:00,3082.0,3082.0,3082.0,3082.0,0,12030
2026-01-06 14:52:00,3082.0,3082.0,3082.0,3082.0,0,12030
2026-01-06 14:53:00,3082.0,3082.0,3082.0,3082.0,0,12030
2026-01-06 14:54:00,3082.0,3082.0,3082.0,3082.0,0,12030
2026-01-06 14:55:00,3082.0,3082.0,3082.0,3082.0,0,12030
2026-01-06 21:04:00,3073.0,3073.0,3073.0,3073.0,60,12030
2026-01-06 21:05:00,3073.0,3073.0,3073.0,3073.0,0,12030
2026-01-06 21:06:00,3073.0,3074.0,3073.0,3074.0,30,12030
2026-01-06 21:07:00,3074.0,3074.0,3074.0,3074.0,0,12030
2026-01-06 21:08:00,3074.0,3074.0,3074.0,3074.0,0,12030
2026-01-06 21:09:00,3074.0,3074.0,3074.0,3074.0,0,12030
2026-01-06 21:10:00,3074.0,3074.0,3074.0,3074.0,0,12030
2026-01-06 21:11:00,3074.0,3074.0,3074.0,3074.0,0,12030
2026-01-06 21:12:00,3074.0,3074.0,3074.0,3074.0,0,12030
2026-01-06 21:13:00,3074.0,3074.0,3074.0,3074.0,0,12030
2026-01-06 21:14:00,3090.0,3091.0,3074.0,3091.0,90,11940
2026-01-06 21:15:00,3091.0,3091.0,3091.0,3091.0,0,11940
2026-01-06 21:16:00,3091.0,3091.0,3075.0,3089.0,150,11940
2026-01-06 21:17:00,3089.0,3089.0,3089.0,3089.0,0,11940
2026-01-06 21:18:00,3090.0,3090.0,3089.0,3090.0,60,11910
2026-01-06 21:19:00,3090.0,3092.0,3090.0,3092.0,90,11850
2026-01-06 21:20:00,3092.0,3092.0,3092.0,3092.0,0,11850
2026-01-06 21:21:00,3092.0,3092.0,3092.0,3092.0,0,11850
2026-01-06 21:22:00,3092.0,3092.0,3092.0,3092.0,0,11850
2026-01-06 21:23:00,3092.0,3092.0,3092.0,3092.0,0,11850
2026-01-06 21:24:00,3092.0,3092.0,3092.0,3092.0,0,11850
2026-01-06 21:25:00,3092.0,3092.0,3092.0,3092.0,0,11850
2026-01-06 21:26:00,3086.0,3092.0,3086.0,3086.0,90,11820
2026-01-06 21:27:00,3086.0,3086.0,3086.0,3086.0,0,11820
2026-01-06 21:28:00,3090.0,3090.0,3090.0,3090.0,30,11790
2026-01-06 21:29:00,3090.0,3090.0,3090.0,3090.0,0,11790
2026-01-06 21:30:00,3086.0,3086.0,3086.0,3086.0,30,11760
2026-01-06 21:31:00,3090.0,3090.0,3090.0,3090.0,30,11730
2026-01-06 21:32:00,3090.0,3090.0,3090.0,3090.0,0,11730
2026-01-06 21:33:00,3090.0,3090.0,3090.0,3090.0,30,11700
2026-01-06 21:34:00,3090.0,3090.0,3090.0,3090.0,30,11670
2026-01-06 21:35:00,3090.0,3090.0,3090.0,3090.0,0,11670
2026-01-06 21:36:00,3090.0,3090.0,3090.0,3090.0,0,11670
2026-01-06 21:37:00,3090.0,3090.0,3090.0,3090.0,0,11670
2026-01-06 21:38:00,3090.0,3090.0,3090.0,3090.0,0,11670
2026-01-06 21:39:00,3090.0,3090.0,3090.0,3090.0,0,11670
2026-01-06 21:41:00,3090.0,3090.0,3090.0,3090.0,0,11670
2026-01-06 21:42:00,3090.0,3090.0,3090.0,3090.0,0,11670
2026-01-06 21:44:00,3090.0,3090.0,3090.0,3090.0,0,11670
2026-01-06 21:45:00,3090.0,3090.0,3087.0,3087.0,90,11580
2026-01-06 21:46:00,3087.0,3087.0,3087.0,3087.0,0,11580
2026-01-06 21:47:00,3087.0,3087.0,3087.0,3087.0,0,11580
2026-01-06 21:49:00,3087.0,3087.0,3087.0,3087.0,0,11580
2026-01-06 21:51:00,3087.0,3087.0,3087.0,3087.0,0,11580
2026-01-06 21:52:00,3087.0,3087.0,3087.0,3087.0,60,11550
2026-01-06 21:53:00,3087.0,3087.0,3087.0,3087.0,0,11550
2026-01-06 21:56:00,3091.0,3091.0,3091.0,3091.0,30,11490
2026-01-06 21:57:00,3091.0,3091.0,3091.0,3091.0,0,11490
2026-01-06 21:58:00,3091.0,3091.0,3091.0,3091.0,0,11490
2026-01-06 21:59:00,3091.0,3091.0,3091.0,3091.0,0,11490
2026-01-06 22:00:00,3091.0,3091.0,3091.0,3091.0,0,11490
2026-01-06 22:01:00,3093.0,3093.0,3093.0,3093.0,30,11460
2026-01-06 22:02:00,3093.0,3093.0,3092.0,3092.0,90,11370
2026-01-06 22:03:00,3093.0,3093.0,3093.0,3093.0,30,11340
2026-01-06 22:04:00,3094.0,3094.0,3094.0,3094.0,90,11220
